stdr_ym,kbc_bzc_nm_1,kbc_bzc_nm_2,kbc_bzc_nm_3,card_sales,est_sales,gid
202301,음식,한식,냉면전문점,124000,2216,다바987484
202301,소매업,의약/의료기기,약국,3743200,105085,다바991484
202301,소매업,운동/레져용품,종합체육사,1149000,11700,다바989486
202301,소매업,건축/인테리어,열쇠/철물점,179000,5045,다바991478
202301,서비스,의료서비스,일반의원,5835300,79433,다바992478
202301,음식,한식,찜닭전문점,2646000,29570,다바988486
202301,소매업,의류,일반의류(기타),117800,3054,다바990478
202301,소매업,의류,옷감/직물/수예,207850,4129,다바990479
202301,서비스,(비정기)전문서비스,부동산중개업,471500,9313,다바991480
202301,서비스,의료서비스,일반의원,483200,26218,다바991480
202301,소매업,음식료품소매,축산물,600000,17820,다바987486
202301,서비스,교육서비스,요리학원,1120000,1583,다바993478
202301,소매업,음식료품소매,농산물,40000,4907,다바990479
202301,소매업,의약/의료기기,의료기기/용품,2160000,58809,다바991477
202301,음식,한식,콩나물국밥전문점,4111012,38456,다바986485
202301,소매업,패션잡화,가방전문점,65000,1844,다바990478
202301,소매업,의류,일반의류(기타),95000,1262,다바989478
202301,소매업,의약/의료기기,약국,11105200,179779,다바989487
202301,서비스,생활편의서비스,인쇄업,12000,240,다바985497
202301,소매업,건강식품,건강식품,350000,7950,다바990477
202301,서비스,생활편의서비스,가정용품수리,3813000,31088,다바991491
202301,소매업,화초 및 식물 소매,꽃집/꽃배달,130000,3201,다바991485
202301,기타,도매,기계도매,148577,2229,다바985483
202301,음식,분식,종합분식,2450500,27515,다바989487
202301,음식,한식,일반한식/백반,906000,11825,다바987484
202301,음식,한식,삼겹살/구이전문점,3511000,27570,다바985496
202301,음식,한식,순대전문점,18636000,164055,다바991478
202301,소매업,사무/문구용품,사무용품,100000,2768,다바991489
202301,기타,도매,의약품도매,384655120,,다바993482
202301,소매업,가정용품,커튼/침구,400000,11736,다바991483
202301,음식,한식,곰장어전문점,2594000,21597,다바986484
202301,서비스,생활편의서비스,인쇄업,150000,3008,다바990492
202301,소매업,패션잡화,구두제화,76000,2435,다바990479
202301,소매업,의약/의료기기,안경점,1190000,13276,다바988486
202301,소매업,건축/인테리어,욕실/인테리어,291500,12905,다바986484
202301,소매업,의류,아동복,431800,6014,다바990480
202301,음식,커피/음료,커피전문점,108500,921,다바990482
202301,소매업,패션잡화,가발전문점,220000,0,다바989487
202301,서비스,생활편의서비스,미용실,267000,2578,다바989488
202301,소매업,패션잡화,액세서리,816000,32974,다바989487
202301,소매업,건강식품,건강식품,164000,3297,다바990477
202301,소매업,건강식품,건강식품,238000,5974,다바988477
202301,음식,한식,순대전문점,855000,12527,다바986484
202301,음식,한식,국수/칼국수전문점,1495000,15492,다바991490
202301,소매업,기타용품,상품권,10965860,,다바987487
202301,소매업,패션잡화,모자전문점,394000,11313,다바990479
202301,소매업,완구,게임기기,1006000,16216,다바990488
202301,소매업,패션잡화,가방전문점,219000,7112,다바990483
202301,소매업,의류,일반의류(기타),156000,4563,다바990478
202301,음식,한식,일반한식/백반,1921500,15828,다바992481
202301,소매업,의류,일반의류(기타),700000,7796,다바990482
202301,소매업,의류,한복/민속옷,19000,562,다바989477
202301,소매업,패션잡화,가방전문점,249000,7911,다바990478
202301,음식,한식,보신탕전문점,1025000,9452,다바985496
202301,서비스,생활편의서비스,인쇄업,2647700,53107,다바992491
202301,소매업,사무/문구용품,사무용품,77550,2387,다바986482
202301,서비스,(정기)납부/대여서비스,기타렌탈서비스,1000,21,다바985479
202301,음식,한식,죽전문점,1863000,20503,다바991478
202301,소매업,종합소매,기타대형종합소매업,838000,28285,다바986479
202301,음식,한식,아구찜/탕전문점,1814000,15045,다바991492
202301,서비스,교육서비스,문화센터,130000,0,다바987487
202301,소매업,화장품/미용,원브랜드숍,3388800,29813,다바991489
202301,소매업,음식료품소매,농산물,23000,683,다바990477
202301,서비스,생활편의서비스,자동차정비/카센터,7907070,81297,다바985497
202301,소매업,음식료품소매,축산물,9537300,239755,다바992477
202301,소매업,차량판매,오토바이,1503000,13204,다바985481
202301,소매업,의류,속옷/내의,1428500,19386,다바988486
202301,서비스,의료서비스,내과,353600,19328,다바991477
202301,소매업,건축/인테리어,욕실/인테리어,8800,345,다바988477
202301,음식,한식,족발전문점,1099000,15642,다바991478
202301,소매업,의류,일반의류(기타),127000,1686,다바990479
202301,소매업,의류,옷감/직물/수예,220000,8084,다바991481
202301,소매업,서적,종합서점,1680000,45843,다바988487
202301,소매업,의류,일반의류(기타),746000,9971,다바988486
202301,서비스,생활편의서비스,인쇄업,16500,332,다바991493
202301,음식,한식,닭갈비전문점,4929000,45390,다바990481
202301,소매업,가전제품,휴대폰매장,15000,,다바990482
202301,음식,한식,일반한식/백반,693000,8654,다바989493
202301,소매업,음식료품소매,농산물,911600,27440,다바991478
202301,음식,떡/한과,떡/한과전문점,671000,33382,다바992483
202301,소매업,음식료품소매,농산물,1803500,53549,다바991479
202301,서비스,생활편의서비스,인쇄업,562000,11271,다바991491
202301,음식,떡/한과,떡/한과전문점,430500,17016,다바991478
202301,소매업,건축/인테리어,조명기구/전기용품,235180,11236,다바985481
202301,소매업,의류,아동복,1161400,22714,다바990481
202301,소매업,의류,일반의류(기타),75000,1945,다바989478
202301,서비스,생활편의서비스,미용실,1496060,11276,다바989487
202301,소매업,의류,일반의류(기타),110000,2852,다바991489
202301,음식,기타외국식,카레전문점,2082100,15146,다바990488
202301,소매업,사무/문구용품,문구용품,53200,1637,다바988493
202301,서비스,생활편의서비스,세차/광택,1063000,28062,다바987496
202301,소매업,패션잡화,잡화점,1327000,38240,다바990477
202301,소매업,건축/인테리어,조명기구/전기용품,4400,1591,다바985482
202301,음식,한식,순대전문점,4032000,35714,다바989489
202301,소매업,의약/의료기기,보청기,3770000,122897,다바991481
202301,소매업,의약/의료기기,의료기기/용품,260000,3615,다바992478
202301,소매업,가전제품,종합가전제품,14867000,504788,다바987478
202301,소매업,의류,옷감/직물/수예,286500,7526,다바991482
202301,기타,기업,제조관련업,548000,18534,다바986493
202301,음식,떡/한과,떡/한과전문점,1438500,22490,다바991478
202301,소매업,건축/인테리어,조명기구/전기용품,3936081,,다바986485
202301,소매업,건강식품,건강식품,50000,1135,다바988477
202301,소매업,음식료품소매,농산물,3705000,169937,다바987478
202301,소매업,패션잡화,잡화점,440058,13371,다바991478
202301,음식,한식,해장국/감자탕,2217500,21257,다바987486
202301,소매업,패션잡화,귀금속전문점,10523000,99853,다바990482
202301,소매업,의류,속옷/내의,187500,8216,다바990478
202301,소매업,화장품/미용,원브랜드숍,540000,12327,다바990479
202301,음식,한식,일반한식/백반,276000,3131,다바990478
202301,소매업,의류,일반의류(기타),45000,1324,다바990478
202301,소매업,의약/의료기기,보청기,50000,3337,다바987487
202301,소매업,의류,옷감/직물/수예,18000,502,다바989478
202301,소매업,의약/의료기기,약국,3857650,106836,다바992479
202301,소매업,건축/인테리어,욕실/인테리어,8800,391,다바985497
202301,소매업,의류,일반의류(기타),501000,7023,다바988484
202301,소매업,화장품/미용,원브랜드숍,2715000,33787,다바991483
202301,소매업,의류,일반의류(기타),415000,12211,다바989484
202301,서비스,생활편의서비스,사진관,508000,12532,다바991485
202301,소매업,건축/인테리어,욕실/인테리어,1792000,,다바991490
202301,소매업,가정용품,커튼/침구,100000,2933,다바988481
202301,음식,한식,일반한식/백반,168000,2365,다바991481
202301,소매업,의류,일반의류(기타),11509100,99389,다바990482
202301,소매업,건강식품,건강식품,264000,5548,다바990477
202301,소매업,패션잡화,잡화점,518000,14554,다바991483
202301,소매업,의류,일반의류(기타),1595000,2590,다바993487
202301,소매업,종합소매,편의점,2033470,,다바990483
202301,소매업,건축/인테리어,열쇠/철물점,1435500,83086,다바993481
202301,소매업,음식료품소매,농산물,2766500,48897,다바989478
202301,소매업,음식료품소매,축산물,77000,2286,다바990478
202301,기타,기업,기타기업,1290000,,다바992486
202301,소매업,의약/의료기기,약국,50000,1121,다바990476
202301,소매업,건축/인테리어,욕실/인테리어,384600,17383,다바989477
202301,기타,기업,건축/건설/설비,600000,,다바991493
202301,음식,한식,일반한식/백반,59000,1264,다바991477
202301,음식,패스트푸드,치킨전문점,146000,3932,다바991482
202301,소매업,의류,일반의류(기타),10000,260,다바991480
202301,소매업,종합소매,슈퍼마켓,344700,11507,다바993479
202301,소매업,의류,일반의류(기타),407000,5403,다바987486
202301,음식,분식,종합분식,1713500,19664,다바989491
202301,음식,떡/한과,떡/한과전문점,118000,4285,다바991479
202301,음식,한식,일반한식/백반,5231000,43419,다바990484
202301,소매업,패션잡화,잡화점,612500,,다바989485
202301,음식,한식,일반한식/백반,1061000,10406,다바991478
202301,음식,한식,막창전문점,1803000,17052,다바993480
202301,음식,떡/한과,떡/한과전문점,184000,3869,다바991478
202301,소매업,건강식품,인삼제품,2730000,31528,다바990478
202301,소매업,음식료품소매,수산물,3106000,46741,다바988478
202301,서비스,의료서비스,일반의원,60484800,971928,다바991489
202301,서비스,생활편의서비스,다이어트/피부관리,7000000,17382,다바988488
202301,서비스,여가/오락서비스,철학관,1600000,29345,다바991480
202301,소매업,가전제품,휴대폰매장,832500,43453,다바989484
202301,음식,한식,일반한식/백반,171000,2298,다바991478
202301,음식,한식,국수/칼국수전문점,458000,6614,다바990479
202301,소매업,건축/인테리어,열쇠/철물점,74800,3018,다바986485
202301,음식,패스트푸드,치킨전문점,1093500,13548,다바989493
202301,음식,제과/제빵,제과점,2014000,45790,다바990478
202301,소매업,음식료품소매,건어물,518000,28527,다바991478
202301,소매업,의류,일반의류(기타),490000,12707,다바991484
202301,소매업,음식료품소매,농산물,11199060,110929,다바991477
202301,소매업,운동/레져용품,종합체육사,180400,3264,다바990481
202301,소매업,건축/인테리어,열쇠/철물점,208000,12939,다바986485
202301,음식,간이주점,민속주점,770000,11957,다바991492
202301,소매업,음식료품소매,식료품,88000,2647,다바986485
202301,소매업,음식료품소매,수산물,1100000,35214,다바993481
202301,소매업,건강식품,인삼제품,344000,8126,다바990477
202301,소매업,패션잡화,운동화/샌들/캐쥬얼화,3431800,,다바989486
202301,서비스,의료서비스,마취통증의학과,676800,25807,다바991477
202301,음식,제과/제빵,찐빵전문점,8597000,71666,다바987484
202301,기타,기업,유통/물류,15000,506,다바991478
202301,소매업,종합소매,슈퍼마켓,383700,7785,다바991480
202301,소매업,화초 및 식물 소매,꽃집/꽃배달,135000,3325,다바988487
