gid,repo_2018,repo_2019,repo_2020,repo_2021,repo_2022
라바016420,0.0,0.0,0.0,0.0,1.0
다바941524,2.0,1.0,5.0,0.0,1.0
라바007345,0.0,0.0,0.0,0.0,0.0
라바019520,0.0,0.0,0.0,0.0,0.0
다바933412,0.0,0.0,0.0,0.0,0.0
라바013444,0.0,0.0,0.0,0.0,1.0
다바976523,0.0,0.0,0.0,12.0,0.0
라바058455,0.0,0.0,0.0,0.0,0.0
다바950334,0.0,0.0,0.0,0.0,0.0
라바110518,0.0,0.0,0.0,0.0,0.0
다바961300,0.0,0.0,0.0,0.0,0.0
라바045430,0.0,0.0,0.0,0.0,0.0
다바985437,0.0,0.0,0.0,0.0,1.0
라바032435,0.0,0.0,0.0,0.0,0.0
다바875547,0.0,0.0,0.0,0.0,0.0
라바040602,0.0,0.0,0.0,0.0,0.0
라바150537,0.0,0.0,0.0,0.0,0.0
라바096421,0.0,0.0,0.0,0.0,0.0
다바973559,0.0,0.0,0.0,0.0,0.0
라바076406,0.0,0.0,0.0,0.0,0.0
다바862477,0.0,0.0,0.0,2.0,8.0
라바101536,0.0,0.0,0.0,0.0,0.0
라바177552,0.0,0.0,0.0,0.0,0.0
라바080501,0.0,0.0,0.0,0.0,0.0
다바863475,0.0,0.0,0.0,0.0,0.0
라바038587,0.0,0.0,0.0,0.0,0.0
다바890569,0.0,0.0,0.0,0.0,0.0
다바969634,0.0,0.0,0.0,0.0,0.0
다바964338,0.0,0.0,0.0,0.0,0.0
다바855428,0.0,0.0,0.0,0.0,0.0
다바966532,0.0,0.0,0.0,0.0,0.0
다바817494,0.0,0.0,0.0,0.0,0.0
다바858455,0.0,0.0,0.0,0.0,0.0
다바953289,1.0,0.0,0.0,0.0,0.0
라바104485,0.0,0.0,0.0,0.0,0.0
다바842465,0.0,0.0,0.0,1.0,0.0
다바957362,0.0,0.0,0.0,0.0,0.0
다바825529,0.0,0.0,0.0,0.0,0.0
라바063551,0.0,0.0,0.0,0.0,0.0
라바176445,0.0,0.0,0.0,0.0,0.0
다바863443,0.0,0.0,0.0,0.0,0.0
라바006236,0.0,0.0,0.0,0.0,0.0
라바181550,0.0,0.0,0.0,0.0,0.0
다바946433,0.0,0.0,0.0,0.0,0.0
다바854409,0.0,0.0,0.0,0.0,0.0
라바011300,0.0,0.0,0.0,0.0,0.0
다바875599,0.0,0.0,0.0,0.0,0.0
라바150471,0.0,0.0,0.0,0.0,0.0
라바004568,0.0,0.0,0.0,0.0,0.0
라바064445,0.0,0.0,0.0,0.0,0.0
라바201470,0.0,1.0,0.0,0.0,3.0
다바868469,0.0,0.0,0.0,0.0,0.0
라바024539,0.0,0.0,0.0,0.0,0.0
라바164568,0.0,0.0,0.0,0.0,0.0
라바057386,1.0,0.0,0.0,0.0,1.0
라바022371,0.0,0.0,0.0,0.0,0.0
다바975597,0.0,0.0,0.0,0.0,0.0
라바061524,0.0,0.0,0.0,0.0,0.0
라바127518,0.0,0.0,0.0,0.0,0.0
라바004501,0.0,1.0,2.0,0.0,0.0
다바893514,0.0,1.0,1.0,0.0,0.0
다바987317,0.0,0.0,0.0,0.0,1.0
라바167546,0.0,0.0,0.0,0.0,0.0
라바130547,0.0,0.0,0.0,0.0,0.0
다바873559,1.0,1.0,1.0,0.0,1.0
라바150570,0.0,0.0,0.0,0.0,0.0
라바017296,0.0,0.0,0.0,0.0,0.0
라바110521,0.0,0.0,0.0,0.0,0.0
다바817549,0.0,0.0,0.0,0.0,0.0
라바061359,0.0,0.0,0.0,0.0,0.0
다바835457,0.0,0.0,0.0,0.0,0.0
다바918544,0.0,0.0,0.0,0.0,0.0
라바058426,0.0,0.0,0.0,0.0,0.0
다바885584,0.0,0.0,0.0,0.0,0.0
다바979505,0.0,0.0,2.0,2.0,2.0
라바007581,0.0,0.0,0.0,0.0,0.0
라바123506,0.0,0.0,0.0,0.0,0.0
다바919345,0.0,0.0,0.0,0.0,0.0
다바915527,0.0,2.0,0.0,0.0,0.0
다바826511,0.0,0.0,0.0,0.0,0.0
다바948334,0.0,0.0,0.0,0.0,0.0
다바982357,0.0,0.0,0.0,0.0,0.0
라바218448,0.0,0.0,0.0,0.0,0.0
라바040436,0.0,0.0,0.0,0.0,0.0
라바052460,0.0,0.0,0.0,0.0,0.0
다바982361,0.0,0.0,0.0,0.0,0.0
다바878618,0.0,0.0,0.0,0.0,0.0
다바903559,0.0,0.0,0.0,0.0,0.0
다바861573,0.0,0.0,0.0,0.0,0.0
다바949452,0.0,4.0,2.0,4.0,3.0
다바984606,0.0,0.0,0.0,0.0,0.0
라바101442,0.0,0.0,0.0,1.0,0.0
라바155531,0.0,0.0,0.0,0.0,0.0
라바153475,0.0,0.0,0.0,0.0,0.0
라바204469,0.0,0.0,0.0,0.0,0.0
다바824489,0.0,1.0,0.0,0.0,0.0
라바035319,0.0,0.0,0.0,0.0,0.0
다바978391,0.0,0.0,0.0,0.0,0.0
라바046364,0.0,0.0,0.0,0.0,0.0
라바074552,0.0,0.0,0.0,0.0,0.0
다바872609,0.0,0.0,0.0,0.0,0.0
라바097442,0.0,0.0,0.0,0.0,0.0
다바937411,0.0,2.0,5.0,0.0,4.0
다바923485,0.0,0.0,0.0,0.0,0.0
다바839553,0.0,0.0,0.0,0.0,0.0
다바872405,0.0,0.0,0.0,0.0,0.0
다바988393,0.0,1.0,0.0,1.0,0.0
다바880612,0.0,0.0,0.0,0.0,0.0
라바041391,1.0,1.0,0.0,0.0,0.0
라바171439,0.0,0.0,0.0,0.0,0.0
라바223436,0.0,0.0,0.0,0.0,0.0
라바158549,0.0,0.0,0.0,0.0,0.0
라바144463,0.0,0.0,0.0,0.0,0.0
라바062546,0.0,0.0,0.0,0.0,0.0
다바992366,0.0,0.0,0.0,0.0,0.0
다바947605,0.0,0.0,0.0,0.0,0.0
라바101424,0.0,0.0,0.0,0.0,0.0
라바058582,0.0,0.0,0.0,0.0,0.0
다바953384,0.0,0.0,0.0,0.0,0.0
다바859601,0.0,0.0,0.0,0.0,0.0
다바932574,3.0,1.0,3.0,3.0,2.0
라바003360,0.0,0.0,0.0,0.0,4.0
라바052593,1.0,1.0,2.0,0.0,3.0
라바109529,1.0,0.0,0.0,0.0,0.0
라바071426,0.0,0.0,0.0,1.0,0.0
다바941563,1.0,2.0,4.0,1.0,2.0
다바914299,0.0,0.0,0.0,0.0,0.0
라바092461,0.0,0.0,0.0,0.0,0.0
라바052522,0.0,0.0,0.0,0.0,0.0
라바098497,0.0,0.0,0.0,0.0,0.0
다바927304,0.0,0.0,0.0,0.0,0.0
다바936343,4.0,13.0,4.0,4.0,5.0
다바979585,0.0,0.0,0.0,0.0,0.0
다바939327,0.0,0.0,0.0,0.0,1.0
다바900391,0.0,0.0,0.0,0.0,0.0
라바178466,0.0,0.0,0.0,0.0,0.0
라바028563,0.0,0.0,0.0,0.0,0.0
다바941454,0.0,0.0,0.0,0.0,0.0
다바950358,0.0,0.0,0.0,0.0,0.0
다바934349,0.0,0.0,0.0,0.0,0.0
라바198532,0.0,0.0,0.0,0.0,0.0
다바857546,0.0,0.0,0.0,0.0,0.0
라바075520,0.0,0.0,0.0,0.0,0.0
라바170453,0.0,0.0,0.0,0.0,0.0
다바960436,0.0,0.0,0.0,0.0,0.0
라바135470,0.0,0.0,0.0,0.0,0.0
라바068479,0.0,0.0,0.0,0.0,0.0
다바897419,0.0,0.0,0.0,0.0,2.0
다바842514,0.0,0.0,0.0,0.0,0.0
라바034411,0.0,0.0,0.0,0.0,0.0
다바872581,0.0,0.0,0.0,0.0,0.0
라바139559,0.0,0.0,0.0,0.0,0.0
라바147487,0.0,0.0,0.0,0.0,0.0
라바157481,0.0,0.0,0.0,0.0,0.0
다바812496,0.0,0.0,0.0,0.0,0.0
라바015607,0.0,0.0,0.0,0.0,0.0
라바030527,0.0,0.0,0.0,0.0,0.0
다바974403,0.0,0.0,0.0,0.0,0.0
다바994587,0.0,0.0,0.0,0.0,0.0
다바831489,0.0,0.0,0.0,0.0,0.0
다바831475,0.0,0.0,0.0,0.0,0.0
다바853556,0.0,0.0,0.0,0.0,0.0
다바945381,0.0,0.0,0.0,0.0,0.0
라바096575,0.0,0.0,0.0,0.0,0.0
라바083511,0.0,0.0,0.0,0.0,0.0
다바993486,17.0,6.0,16.0,13.0,8.0
다바828549,0.0,0.0,0.0,0.0,0.0
다바921398,0.0,0.0,0.0,0.0,0.0
다바977443,0.0,0.0,0.0,0.0,0.0
라바002597,0.0,0.0,1.0,0.0,0.0
라바059452,0.0,0.0,0.0,0.0,0.0
다바929356,0.0,0.0,0.0,0.0,0.0
다바844582,0.0,2.0,4.0,4.0,7.0
라바093437,0.0,0.0,0.0,0.0,0.0
다바893433,0.0,0.0,0.0,0.0,0.0
라바064552,0.0,0.0,0.0,0.0,0.0
다바922310,0.0,0.0,0.0,0.0,0.0
라바226468,0.0,0.0,0.0,0.0,0.0
다바881451,0.0,0.0,0.0,0.0,0.0
다바974390,0.0,0.0,0.0,0.0,0.0
라바153532,0.0,0.0,0.0,0.0,0.0
라바090515,0.0,0.0,0.0,0.0,0.0
라바206468,0.0,0.0,0.0,0.0,0.0
라바176467,0.0,0.0,0.0,0.0,0.0
다바947590,0.0,0.0,0.0,0.0,0.0
라바088393,0.0,0.0,0.0,0.0,0.0
라바027555,0.0,0.0,0.0,0.0,0.0
라바041519,0.0,0.0,0.0,0.0,0.0
다바991554,0.0,0.0,0.0,0.0,0.0
다바863496,0.0,0.0,0.0,0.0,0.0
라바156581,0.0,0.0,0.0,0.0,0.0
라바085434,0.0,0.0,0.0,0.0,0.0
다바906579,0.0,0.0,0.0,0.0,0.0
다바966550,0.0,0.0,0.0,0.0,0.0
다바978578,0.0,1.0,0.0,1.0,0.0
라바036609,0.0,0.0,0.0,0.0,0.0
다바934328,0.0,0.0,0.0,0.0,0.0
라바021473,0.0,0.0,0.0,0.0,0.0
다바915395,0.0,0.0,0.0,0.0,0.0
다바998602,0.0,0.0,0.0,0.0,0.0
다바870590,0.0,0.0,0.0,0.0,0.0
다바895573,0.0,0.0,0.0,0.0,0.0
라바043556,0.0,0.0,0.0,0.0,1.0
라바097392,0.0,0.0,0.0,0.0,0.0
다바904523,0.0,0.0,0.0,0.0,0.0
다바953501,7.0,8.0,9.0,11.0,11.0
라바003316,0.0,0.0,0.0,0.0,0.0
다바997346,0.0,0.0,3.0,0.0,0.0
다바944392,0.0,0.0,0.0,0.0,0.0
다바999416,1.0,2.0,0.0,0.0,0.0
다바829489,0.0,1.0,0.0,0.0,0.0
라바028475,0.0,0.0,1.0,0.0,0.0
라바039522,0.0,0.0,0.0,0.0,0.0
다바867608,0.0,0.0,0.0,0.0,0.0
다바951330,0.0,0.0,0.0,0.0,0.0
라바057385,0.0,0.0,0.0,0.0,0.0
다바868558,0.0,0.0,0.0,0.0,0.0
라바022399,0.0,0.0,0.0,0.0,0.0
라바119560,0.0,0.0,0.0,0.0,0.0
라바065395,0.0,0.0,0.0,0.0,0.0
다바856609,0.0,0.0,0.0,0.0,0.0
라바098433,0.0,0.0,0.0,0.0,0.0
라바188516,0.0,0.0,0.0,0.0,0.0
다바908557,0.0,0.0,0.0,0.0,0.0
라바003327,0.0,0.0,0.0,0.0,0.0
라바048449,0.0,0.0,0.0,0.0,0.0
다바882600,0.0,0.0,0.0,0.0,0.0
라바194544,0.0,0.0,0.0,0.0,0.0
라바066597,0.0,0.0,0.0,0.0,0.0
라바022300,0.0,0.0,0.0,0.0,0.0
다바925380,0.0,0.0,0.0,0.0,0.0
라바067504,0.0,0.0,0.0,0.0,0.0
라바036275,0.0,0.0,0.0,0.0,0.0
다바986625,1.0,4.0,3.0,4.0,3.0
다바826471,0.0,0.0,0.0,0.0,0.0
라바002275,0.0,0.0,0.0,0.0,0.0
다바920412,0.0,0.0,0.0,0.0,0.0
라바155536,0.0,0.0,0.0,0.0,0.0
다바829567,0.0,0.0,0.0,0.0,0.0
라바038480,0.0,0.0,0.0,0.0,0.0
라바112531,0.0,0.0,0.0,0.0,0.0
다바902532,1.0,0.0,1.0,0.0,1.0
라바168472,0.0,0.0,0.0,0.0,0.0
다바848497,0.0,0.0,0.0,0.0,0.0
다바958518,0.0,0.0,0.0,0.0,0.0
라바028580,8.0,7.0,7.0,2.0,5.0
다바909531,0.0,0.0,0.0,0.0,0.0
라바020563,0.0,0.0,0.0,0.0,0.0
다바911594,0.0,0.0,0.0,0.0,0.0
다바919530,0.0,0.0,0.0,0.0,0.0
라바152554,0.0,0.0,0.0,0.0,0.0
다바898570,0.0,0.0,0.0,0.0,0.0
라바063543,0.0,0.0,0.0,0.0,0.0
라바080417,0.0,0.0,0.0,0.0,0.0
다바983388,0.0,0.0,0.0,0.0,0.0
다바867486,0.0,0.0,0.0,0.0,0.0
다바910562,0.0,0.0,0.0,0.0,0.0
다바960392,0.0,0.0,0.0,0.0,0.0
다바986313,11.0,18.0,19.0,42.0,18.0
라바170492,0.0,0.0,0.0,0.0,0.0
다바927588,3.0,2.0,0.0,0.0,1.0
다바927330,0.0,0.0,0.0,2.0,0.0
라바065325,0.0,0.0,0.0,0.0,0.0
라바146554,0.0,0.0,0.0,0.0,0.0
다바829460,0.0,0.0,0.0,0.0,0.0
다바857535,0.0,0.0,0.0,0.0,0.0
다바944340,0.0,0.0,0.0,0.0,0.0
다바991601,1.0,1.0,0.0,0.0,0.0
다바975443,2.0,1.0,6.0,3.0,4.0
다바921581,0.0,0.0,0.0,0.0,0.0
다바916313,0.0,0.0,0.0,2.0,0.0
라바072512,0.0,0.0,0.0,0.0,0.0
라바006520,1.0,0.0,0.0,0.0,0.0
라바048399,0.0,0.0,0.0,0.0,0.0
라바136535,0.0,0.0,0.0,0.0,0.0
라바155549,0.0,0.0,0.0,0.0,0.0
라바183487,0.0,0.0,0.0,0.0,0.0
다바873558,0.0,0.0,0.0,0.0,0.0
다바996610,0.0,0.0,0.0,0.0,0.0
다바829518,0.0,0.0,0.0,0.0,0.0
라바203461,0.0,0.0,0.0,0.0,0.0
다바871550,0.0,0.0,0.0,0.0,0.0
다바981547,0.0,3.0,2.0,1.0,3.0
라바178536,0.0,0.0,0.0,0.0,0.0
라바059551,0.0,0.0,0.0,0.0,0.0
다바827470,0.0,0.0,0.0,0.0,0.0
다바930619,0.0,0.0,0.0,0.0,0.0
다바862615,0.0,0.0,0.0,0.0,0.0
라바097550,0.0,0.0,0.0,0.0,0.0
라바219435,0.0,0.0,0.0,0.0,0.0
다바811488,0.0,0.0,0.0,0.0,1.0
라바070409,0.0,0.0,0.0,0.0,0.0
라바038568,0.0,0.0,0.0,0.0,1.0
라바022418,0.0,0.0,0.0,0.0,0.0
라바030366,0.0,0.0,0.0,0.0,0.0
다바987429,0.0,0.0,0.0,1.0,0.0
라바039300,0.0,0.0,0.0,0.0,0.0
다바986597,0.0,0.0,0.0,0.0,0.0
라바086538,0.0,0.0,0.0,0.0,0.0
다바939295,0.0,0.0,0.0,0.0,0.0
라바074535,0.0,0.0,0.0,0.0,0.0
라바077505,0.0,0.0,0.0,0.0,0.0
라바013366,0.0,0.0,1.0,0.0,0.0
다바867615,0.0,0.0,0.0,0.0,0.0
다바903454,0.0,0.0,0.0,4.0,0.0
다바988604,0.0,0.0,0.0,0.0,0.0
다바847584,0.0,0.0,0.0,0.0,0.0
라바031491,0.0,0.0,0.0,0.0,0.0
라바066571,0.0,0.0,0.0,0.0,0.0
라바076577,0.0,0.0,1.0,0.0,0.0
라바039572,0.0,0.0,0.0,0.0,0.0
다바973404,0.0,0.0,0.0,0.0,0.0
다바813496,0.0,0.0,0.0,0.0,0.0
다바970308,0.0,0.0,0.0,0.0,0.0
다바861544,0.0,0.0,0.0,0.0,0.0
다바964314,0.0,0.0,0.0,0.0,0.0
다바899408,0.0,0.0,3.0,0.0,0.0
라바057627,0.0,0.0,0.0,0.0,0.0
다바983402,0.0,0.0,0.0,0.0,0.0
라바166495,0.0,0.0,0.0,0.0,0.0
다바856551,0.0,0.0,0.0,0.0,0.0
라바027394,0.0,0.0,0.0,0.0,0.0
라바031544,0.0,0.0,0.0,0.0,0.0
라바052618,0.0,0.0,0.0,0.0,0.0
라바044487,0.0,0.0,0.0,0.0,0.0
라바082435,0.0,0.0,0.0,0.0,0.0
다바970348,0.0,0.0,0.0,0.0,0.0
라바056411,0.0,0.0,0.0,0.0,0.0
라바041318,0.0,0.0,0.0,0.0,0.0
다바969375,0.0,0.0,0.0,1.0,0.0
라바037625,0.0,0.0,0.0,0.0,0.0
다바916303,0.0,0.0,0.0,0.0,0.0
다바992376,0.0,0.0,0.0,0.0,0.0
다바998587,0.0,0.0,0.0,0.0,0.0
라바050465,0.0,0.0,0.0,0.0,0.0
다바879550,0.0,1.0,0.0,0.0,0.0
다바983341,0.0,0.0,0.0,0.0,1.0
라바000254,0.0,0.0,0.0,0.0,0.0
다바985592,0.0,0.0,0.0,0.0,0.0
다바966473,262.0,313.0,201.0,215.0,122.0
라바176483,0.0,0.0,0.0,0.0,0.0
다바985555,1.0,3.0,0.0,1.0,0.0
라바140523,0.0,0.0,0.0,0.0,0.0
라바007535,0.0,0.0,0.0,1.0,0.0
다바847454,0.0,0.0,0.0,0.0,0.0
라바144511,0.0,0.0,0.0,0.0,0.0
다바982297,0.0,0.0,0.0,0.0,0.0
다바927441,0.0,0.0,0.0,0.0,0.0
다바935444,0.0,0.0,0.0,0.0,0.0
다바904457,0.0,0.0,0.0,0.0,0.0
다바822468,0.0,0.0,0.0,1.0,1.0
라바022331,0.0,0.0,0.0,0.0,0.0
라바063491,0.0,0.0,0.0,0.0,0.0
다바992260,0.0,0.0,0.0,0.0,0.0
라바050580,1.0,0.0,0.0,0.0,1.0
다바834467,0.0,0.0,0.0,0.0,1.0
라바106452,0.0,0.0,0.0,0.0,0.0
라바053375,0.0,0.0,0.0,0.0,0.0
다바839494,0.0,0.0,1.0,0.0,0.0
다바908452,0.0,0.0,0.0,0.0,0.0
라바027287,0.0,0.0,0.0,0.0,0.0
다바865429,0.0,0.0,0.0,0.0,0.0
라바129479,0.0,0.0,0.0,0.0,0.0
다바863529,0.0,0.0,0.0,0.0,0.0
다바841484,2.0,1.0,1.0,1.0,0.0
라바016567,0.0,0.0,0.0,0.0,0.0
라바150563,0.0,0.0,0.0,0.0,0.0
라바043461,0.0,0.0,0.0,0.0,0.0
다바965308,0.0,0.0,0.0,0.0,0.0
라바017430,0.0,0.0,0.0,0.0,0.0
라바191468,0.0,0.0,0.0,0.0,0.0
라바028486,0.0,0.0,0.0,0.0,0.0
라바038396,0.0,0.0,0.0,0.0,0.0
다바833486,4.0,1.0,0.0,0.0,0.0
라바141506,0.0,0.0,0.0,0.0,0.0
라바001530,125.0,62.0,37.0,38.0,20.0
다바821492,0.0,0.0,0.0,0.0,0.0
라바191471,0.0,0.0,0.0,0.0,0.0
다바933600,0.0,0.0,0.0,0.0,0.0
다바971583,0.0,0.0,0.0,0.0,0.0
라바185461,0.0,0.0,0.0,0.0,0.0
다바957306,0.0,0.0,0.0,0.0,0.0
라바229468,0.0,0.0,0.0,0.0,0.0
라바070383,0.0,0.0,0.0,0.0,0.0
다바934400,0.0,0.0,0.0,0.0,0.0
라바059466,0.0,0.0,0.0,0.0,0.0
라바064400,0.0,0.0,0.0,0.0,0.0
라바110476,0.0,0.0,0.0,0.0,0.0
다바855430,0.0,0.0,0.0,0.0,0.0
라바111450,0.0,0.0,0.0,0.0,0.0
라바008286,0.0,0.0,0.0,0.0,0.0
라바132498,0.0,0.0,0.0,0.0,0.0
다바899467,2.0,6.0,8.0,5.0,7.0
다바919568,0.0,0.0,3.0,1.0,5.0
라바109470,0.0,0.0,0.0,0.0,0.0
라바070544,0.0,0.0,0.0,0.0,0.0
라바131472,0.0,0.0,0.0,0.0,0.0
라바001361,12.0,2.0,3.0,2.0,4.0
라바029552,1.0,2.0,0.0,4.0,4.0
라바010276,0.0,0.0,0.0,0.0,0.0
라바030419,0.0,0.0,0.0,0.0,0.0
라바215445,0.0,0.0,0.0,0.0,0.0
다바828578,0.0,0.0,0.0,0.0,0.0
다바910472,0.0,0.0,0.0,0.0,0.0
다바897574,0.0,0.0,0.0,0.0,0.0
라바034556,0.0,0.0,0.0,0.0,0.0
다바957303,0.0,0.0,0.0,0.0,0.0
라바012575,0.0,0.0,0.0,0.0,0.0
라바018268,0.0,0.0,0.0,0.0,0.0
다바948328,0.0,0.0,0.0,0.0,0.0
라바052338,0.0,0.0,0.0,0.0,0.0
라바078594,0.0,0.0,0.0,0.0,0.0
라바094464,0.0,0.0,0.0,0.0,0.0
다바844566,0.0,0.0,0.0,0.0,0.0
다바970424,0.0,0.0,0.0,0.0,0.0
다바876428,1.0,0.0,0.0,0.0,0.0
다바850542,0.0,0.0,0.0,0.0,0.0
라바048315,0.0,0.0,0.0,0.0,0.0
다바976435,0.0,0.0,0.0,0.0,0.0
다바980363,0.0,0.0,0.0,0.0,0.0
다바850490,0.0,0.0,0.0,0.0,0.0
라바210458,0.0,0.0,0.0,0.0,0.0
다바952347,0.0,0.0,0.0,0.0,0.0
다바893452,0.0,0.0,0.0,0.0,0.0
다바992338,0.0,0.0,0.0,0.0,0.0
라바005591,0.0,0.0,0.0,0.0,0.0
라바037337,0.0,0.0,0.0,0.0,0.0
다바822486,0.0,0.0,0.0,0.0,1.0
라바038536,0.0,0.0,0.0,0.0,1.0
다바972571,0.0,0.0,0.0,0.0,0.0
다바982323,0.0,0.0,0.0,0.0,0.0
라바052629,0.0,0.0,0.0,0.0,0.0
다바947322,0.0,0.0,0.0,0.0,0.0
라바003285,0.0,0.0,0.0,0.0,0.0
라바085577,0.0,0.0,0.0,0.0,0.0
라바008631,0.0,0.0,0.0,0.0,0.0
다바969578,0.0,0.0,0.0,0.0,0.0
다바843497,0.0,0.0,0.0,0.0,0.0
라바058364,0.0,0.0,0.0,0.0,0.0
다바941367,0.0,0.0,0.0,0.0,0.0
라바144557,0.0,0.0,0.0,0.0,0.0
라바000392,4.0,9.0,6.0,10.0,7.0
다바897457,0.0,0.0,0.0,0.0,0.0
다바905406,0.0,0.0,0.0,0.0,0.0
다바867423,0.0,0.0,0.0,1.0,0.0
다바926360,0.0,0.0,0.0,0.0,0.0
다바949425,0.0,0.0,0.0,0.0,0.0
다바855543,0.0,0.0,0.0,0.0,0.0
라바121496,0.0,0.0,0.0,0.0,0.0
라바045336,0.0,0.0,0.0,0.0,0.0
라바009248,0.0,0.0,0.0,0.0,0.0
라바019579,0.0,0.0,0.0,0.0,0.0
다바912383,0.0,0.0,0.0,0.0,0.0
다바968305,0.0,0.0,0.0,0.0,0.0
다바918613,0.0,0.0,0.0,0.0,0.0
다바969343,0.0,0.0,0.0,0.0,0.0
다바898444,0.0,0.0,0.0,0.0,0.0
다바969465,0.0,0.0,0.0,0.0,0.0
라바107429,0.0,0.0,0.0,0.0,0.0
라바029332,0.0,0.0,0.0,0.0,0.0
라바045500,0.0,0.0,0.0,0.0,0.0
라바152579,0.0,0.0,0.0,0.0,0.0
다바919334,0.0,0.0,0.0,0.0,0.0
다바865570,17.0,12.0,12.0,4.0,14.0
라바081413,0.0,0.0,0.0,0.0,0.0
다바989637,0.0,0.0,0.0,0.0,0.0
라바020427,0.0,0.0,0.0,0.0,0.0
다바954358,0.0,0.0,0.0,0.0,0.0
다바974546,1.0,0.0,0.0,0.0,0.0
라바043453,0.0,0.0,0.0,0.0,0.0
다바996379,0.0,0.0,0.0,0.0,0.0
다바974406,0.0,0.0,0.0,0.0,0.0
다바940288,0.0,0.0,0.0,0.0,0.0
라바052342,0.0,0.0,0.0,0.0,0.0
다바872551,0.0,0.0,0.0,0.0,0.0
다바872459,1.0,1.0,0.0,1.0,1.0
라바174553,0.0,0.0,0.0,0.0,0.0
다바858578,0.0,0.0,1.0,0.0,1.0
라바035475,0.0,0.0,0.0,0.0,0.0
라바038322,0.0,0.0,0.0,0.0,0.0
라바082567,0.0,0.0,0.0,0.0,0.0
라바132477,2.0,5.0,0.0,2.0,1.0
라바111523,0.0,0.0,0.0,0.0,0.0
다바988369,0.0,0.0,0.0,0.0,0.0
다바907601,0.0,0.0,0.0,0.0,0.0
라바148567,0.0,0.0,0.0,0.0,0.0
다바886400,0.0,0.0,0.0,0.0,0.0
라바040311,0.0,0.0,0.0,0.0,0.0
다바904434,0.0,2.0,0.0,0.0,0.0
라바094411,0.0,0.0,0.0,0.0,0.0
라바006586,0.0,0.0,0.0,0.0,0.0
다바882613,0.0,0.0,0.0,0.0,0.0
다바872535,0.0,0.0,0.0,0.0,0.0
라바119546,0.0,0.0,0.0,0.0,0.0
라바147584,0.0,0.0,0.0,0.0,0.0
다바864407,0.0,0.0,0.0,0.0,0.0
라바000400,0.0,0.0,0.0,0.0,0.0
라바069450,0.0,0.0,0.0,0.0,0.0
라바120554,0.0,0.0,0.0,0.0,0.0
다바974497,0.0,0.0,0.0,0.0,0.0
라바025277,0.0,0.0,0.0,0.0,0.0
라바067554,0.0,0.0,0.0,0.0,0.0
라바002567,0.0,0.0,0.0,0.0,0.0
다바841448,0.0,0.0,0.0,0.0,2.0
다바879615,0.0,0.0,0.0,0.0,0.0
다바919520,0.0,0.0,0.0,0.0,0.0
다바986565,0.0,0.0,0.0,0.0,0.0
라바039454,0.0,0.0,0.0,0.0,0.0
다바844593,0.0,0.0,0.0,0.0,0.0
다바889610,0.0,0.0,0.0,0.0,0.0
다바888507,1.0,0.0,0.0,3.0,1.0
라바038420,0.0,0.0,0.0,0.0,0.0
다바862538,1.0,4.0,1.0,0.0,0.0
다바971558,0.0,0.0,0.0,0.0,0.0
다바996359,0.0,0.0,0.0,0.0,0.0
라바138553,0.0,0.0,0.0,0.0,0.0
다바840562,0.0,0.0,0.0,0.0,0.0
다바940387,0.0,0.0,0.0,0.0,0.0
라바048545,0.0,0.0,0.0,0.0,0.0
라바006320,0.0,0.0,0.0,0.0,0.0
라바154468,0.0,0.0,0.0,0.0,0.0
다바963592,0.0,0.0,0.0,1.0,0.0
다바986430,0.0,0.0,0.0,0.0,0.0
라바068620,0.0,0.0,0.0,0.0,0.0
다바915396,0.0,0.0,0.0,0.0,0.0
라바050329,0.0,0.0,0.0,0.0,0.0
라바065529,0.0,0.0,0.0,0.0,0.0
라바200448,0.0,0.0,0.0,0.0,0.0
라바038361,0.0,0.0,0.0,0.0,0.0
라바215475,0.0,0.0,0.0,0.0,0.0
다바917457,0.0,0.0,0.0,0.0,1.0
라바038486,0.0,0.0,0.0,0.0,0.0
라바044483,0.0,0.0,0.0,0.0,0.0
다바961384,0.0,0.0,0.0,0.0,0.0
라바139527,0.0,0.0,0.0,0.0,0.0
라바041544,0.0,0.0,0.0,0.0,0.0
라바014322,0.0,0.0,0.0,0.0,0.0
라바015507,0.0,0.0,0.0,0.0,0.0
다바935340,0.0,1.0,2.0,1.0,0.0
라바101493,0.0,0.0,0.0,0.0,0.0
라바223433,0.0,0.0,0.0,0.0,0.0
다바922336,0.0,0.0,0.0,0.0,0.0
다바981445,1.0,1.0,2.0,3.0,1.0
라바167504,0.0,0.0,0.0,0.0,0.0
라바098392,0.0,0.0,0.0,0.0,0.0
다바857473,0.0,0.0,0.0,0.0,0.0
다바876553,0.0,0.0,0.0,0.0,0.0
다바879601,0.0,0.0,0.0,0.0,0.0
다바943512,1.0,0.0,1.0,0.0,2.0
라바105532,0.0,0.0,0.0,0.0,0.0
라바057408,0.0,0.0,0.0,0.0,0.0
다바914522,0.0,0.0,0.0,0.0,0.0
라바067387,0.0,0.0,0.0,0.0,0.0
라바058373,0.0,0.0,0.0,0.0,0.0
라바138512,0.0,0.0,0.0,0.0,0.0
다바822455,0.0,0.0,0.0,0.0,0.0
라바018405,0.0,0.0,0.0,0.0,0.0
다바818470,0.0,0.0,3.0,0.0,0.0
